Year,Month,State,Data Status,Category,Revenue,MW,Customers,Price
2009,7,HI,Final,Industrial,55890,327359,691,17.07
2009,7,HI,Final,Transportation,0,0,0,0
2009,7,HI,Final,Other,,,,
2009,7,IA,Final,Residential,143439,1257226,1324164,11.41
2009,7,IA,Final,Commercial,90879,1015083,216516,8.95
2009,7,IA,Final,Industrial,94525,1454049,7357,6.5
2009,7,IA,Final,Transportation,0,0,0,0
2009,7,IA,Final,Other,,,,
2009,7,ID,Final,Residential,59098,696122,659622,8.49
2009,7,ID,Final,Commercial,37345,542769,100060,6.88
2009,7,ID,Final,Industrial,63631,1026899,27456,6.2
2009,7,ID,Final,Transportation,0,0,0,0
2009,7,ID,Final,Other,,,,
2009,7,IL,Final,Residential,452699,4128309,5057908,10.97
2009,7,IL,Final,Commercial,404197,4460338,574203,9.06
2009,7,IL,Final,Industrial,254032,3523203,5914,7.21
2009,7,IL,Final,Transportation,3176,36639,4,8.67
2009,7,IL,Final,Other,,,,
2009,7,IN,Final,Residential,274398,2852540,2730984,9.62
2009,7,IN,Final,Commercial,172747,2051691,341444,8.42
2009,7,IN,Final,Industrial,206253,3502761,18267,5.89
2009,7,IN,Final,Transportation,149,1570,1,9.49
2009,7,IN,Final,Other,,,,
2009,7,KS,Final,Residential,146316,1480569,1215720,9.88
2009,7,KS,Final,Commercial,114330,1416400,218372,8.07
2009,7,KS,Final,Industrial,55871,915483,23510,6.1
2009,7,KS,Final,Transportation,0,0,0,0
2009,7,KS,Final,Other,,,,
2009,7,KY,Final,Residential,208182,2430581,1922936,8.57
2009,7,KY,Final,Commercial,136595,1708604,293014,7.99
2009,7,KY,Final,Industrial,162507,2991908,7056,5.43
2009,7,KY,Final,Transportation,0,0,0,0
2009,7,KY,Final,Other,,,,
2009,7,LA,Final,Residential,288537,3611414,1952529,7.99
2009,7,LA,Final,Commercial,169457,2315063,269708,7.32
2009,7,LA,Final,Industrial,104427,2130196,18729,4.9
2009,7,LA,Final,Transportation,90,860,24,10.47
2009,7,LA,Final,Other,,,,
2009,7,MA,Final,Residential,267762,1624932,2662948,16.48
2009,7,MA,Final,Commercial,237763,1564300,374448,15.2
2009,7,MA,Final,Industrial,196249,1365468,16196,14.37
2009,7,MA,Final,Transportation,1804,28890,1,6.24
2009,7,MA,Final,Other,,,,
2009,7,MD,Final,Residential,392253,2466326,2186991,15.9
2009,7,MD,Final,Commercial,339157,2808563,242513,12.08
2009,7,MD,Final,Industrial,45497,454350,8769,10.01
2009,7,MD,Final,Transportation,4979,45757,5,10.88
2009,7,MD,Final,Other,,,,
2009,7,ME,Final,Residential,56248,363009,697148,15.49
2009,7,ME,Final,Commercial,44058,360846,88182,12.21
2009,7,ME,Final,Industrial,24046,246345,2866,9.76
2009,7,ME,Final,Transportation,0,0,0,0
2009,7,ME,Final,Other,,,,
2009,7,MI,Final,Residential,352293,2901581,4265262,12.14
2009,7,MI,Final,Commercial,320622,3329480,522817,9.63
2009,7,MI,Final,Industrial,154159,2116847,13679,7.28
2009,7,MI,Final,Transportation,38,309,1,12.3
2009,7,MI,Final,Other,,,,
2009,7,MN,Final,Residential,194797,1782197,2292308,10.93
2009,7,MN,Final,Commercial,165555,1928018,274258,8.59
2009,7,MN,Final,Industrial,113747,1664792,10772,6.83
2009,7,MN,Final,Transportation,141,1820,1,7.75
2009,7,MN,Final,Other,,,,
2009,7,MO,Final,Residential,331670,3398821,2684985,9.76
2009,7,MO,Final,Commercial,229168,2791301,368675,8.21
2009,7,MO,Final,Industrial,77872,1229020,9020,6.34
2009,7,MO,Final,Transportation,141,1681,1,8.39
2009,7,MO,Final,Other,,,,
2009,7,MS,Final,Residential,219248,2156930,1245580,10.16
2009,7,MS,Final,Commercial,120840,1307021,222835,9.25
2009,7,MS,Final,Industrial,86653,1356857,8031,6.39
2009,7,MS,Final,Transportation,0,0,0,0
2009,7,MS,Final,Other,,,,
2009,7,MT,Final,Residential,32126,335401,465465,9.58
2009,7,MT,Final,Commercial,34079,404374,100556,8.43
2009,7,MT,Final,Industrial,23035,421698,7907,5.46
2009,7,MT,Final,Transportation,0,0,0,0
2009,7,MT,Final,Other,,,,
2009,7,NC,Final,Residential,610709,5987174,4178344,10.2
2009,7,NC,Final,Commercial,360859,4461895,645208,8.09
2009,7,NC,Final,Industrial,125079,2017209,11476,6.2
2009,7,NC,Final,Transportation,40,608,1,6.58
2009,7,NC,Final,Other,,,,
2009,7,ND,Final,Residential,23900,268321,322768,8.91
2009,7,ND,Final,Commercial,26288,365483,57839,7.19
2009,7,ND,Final,Industrial,17347,312089,2642,5.56
2009,7,ND,Final,Transportation,0,0,0,0
2009,7,ND,Final,Other,,,,
2009,7,NE,Final,Residential,90688,908548,799499,9.98
2009,7,NE,Final,Commercial,64753,800972,154701,8.08
2009,7,NE,Final,Industrial,64995,939136,58576,6.92
2009,7,NE,Final,Transportation,0,0,0,0
2009,7,NE,Final,Other,,,,
2009,7,NH,Final,Residential,57312,349705,593899,16.39
2009,7,NH,Final,Commercial,57002,380667,92825,14.97
2009,7,NH,Final,Industrial,21663,153989,3195,14.07
2009,7,NH,Final,Transportation,0,0,0,0
2009,7,NH,Final,Other,,,,
2009,7,NJ,Final,Residential,500605,2826495,3428075,17.71
2009,7,NJ,Final,Commercial,531176,3489375,480727,15.22
2009,7,NJ,Final,Industrial,82762,685520,13580,12.07
2009,7,NJ,Final,Transportation,3152,25322,6,12.45
2009,7,NJ,Final,Other,,,,
2009,7,NM,Final,Residential,71033,665826,844927,10.67
2009,7,NM,Final,Commercial,73114,846042,136063,8.64
2009,7,NM,Final,Industrial,35295,586030,6898,6.02
2009,7,NM,Final,Transportation,0,0,0,0
2009,7,NM,Final,Other,,,,
2009,7,NV,Final,Residential,212278,1647886,1053411,12.88
2009,7,NV,Final,Commercial,99323,936536,154391,10.61
2009,7,NV,Final,Industrial,139462,1336877,3839,10.43
2009,7,NV,Final,Transportation,98,845,17,11.6
2009,7,NV,Final,Other,,,,
2009,7,NY,Final,Residential,802798,4305002,6914705,18.65
2009,7,NY,Final,Commercial,1130014,6866359,1037184,16.46
2009,7,NY,Final,Industrial,102558,1126661,8526,9.1
2009,7,NY,Final,Transportation,36571,272141,23,13.44
2009,7,NY,Final,Other,,,,
2009,7,OH,Final,Residential,510793,4446240,4872106,11.49
2009,7,OH,Final,Commercial,392065,3952082,613500,9.92
2009,7,OH,Final,Industrial,278627,3932948,21085,7.08
2009,7,OH,Final,Transportation,251,2258,2,11.12
2009,7,OH,Final,Other,,,,
2009,7,OK,Final,Residential,228840,2685071,1644999,8.52
2009,7,OK,Final,Commercial,131910,1782806,265960,7.4
2009,7,OK,Final,Industrial,61264,1264553,17816,4.84
2009,7,OK,Final,Transportation,0,0,0,0
2009,7,OK,Final,Other,,,,
2009,7,OR,Final,Residential,135796,1514679,1623180,8.97
2009,7,OR,Final,Commercial,113616,1510630,236417,7.52
2009,7,OR,Final,Industrial,61008,1109575,26412,5.5
2009,7,OR,Final,Transportation,133,1959,58,6.79
2009,7,OR,Final,Other,,,,
2009,7,PA,Final,Residential,538180,4333037,5231700,12.42
2009,7,PA,Final,Commercial,395652,4070197,679731,9.72
2009,7,PA,Final,Industrial,264415,3785176,27442,6.99
2009,7,PA,Final,Transportation,5512,71886,14,7.67
2009,7,PA,Final,Other,,,,
2009,7,RI,Final,Residential,38175,258535,434584,14.77
2009,7,RI,Final,Commercial,42357,322311,56688,13.14
2009,7,RI,Final,Industrial,9218,98684,2042,9.34
2009,7,RI,Final,Transportation,0,0,0,0
2009,7,RI,Final,Other,,,,
2009,7,SC,Final,Residential,349130,3316853,2087510,10.53
2009,7,SC,Final,Commercial,186881,2131022,344822,8.77
2009,7,SC,Final,Industrial,126406,2139252,4535,5.91
2009,7,SC,Final,Transportation,0,0,0,0
2009,7,SC,Final,Other,,,,
2009,7,SD,Final,Residential,31197,334514,368520,9.33
2009,7,SD,Final,Commercial,27260,366152,66998,7.44
2009,7,SD,Final,Industrial,11574,203611,3449,5.68
2009,7,SD,Final,Transportation,0,0,0,0
2009,7,SD,Final,Other,,,,
2009,7,TN,Final,Residential,370477,4082451,2696097,9.07
2009,7,TN,Final,Commercial,253555,2700144,458403,9.39
2009,7,TN,Final,Industrial,144920,2167606,2063,6.69
2009,7,TN,Final,Transportation,15,157,1,9.55
2009,7,TN,Final,Other,,,,
2009,7,TX,Final,Residential,2024016,16354219,9519519,12.38
2009,7,TX,Final,Commercial,1141155,12037833,1430003,9.48
2009,7,TX,Final,Industrial,524312,8418628,130059,6.23
2009,7,TX,Final,Transportation,636,6455,2,9.85
2009,7,TX,Final,Other,,,,
2009,7,UT,Final,Residential,93351,1031439,930680,9.05
2009,7,UT,Final,Commercial,75018,1010756,117815,7.42
2009,7,UT,Final,Industrial,41932,764320,9576,5.49
2009,7,UT,Final,Transportation,236,2718,8,8.68
2009,7,UT,Final,Other,,,,
2009,7,VA,Final,Residential,454165,4133804,3186176,10.99
2009,7,VA,Final,Commercial,328841,4239407,406973,7.76
2009,7,VA,Final,Industrial,98240,1500314,5326,6.55
2009,7,VA,Final,Transportation,1400,16599,1,8.43
2009,7,VA,Final,Other,,,,
2009,7,VT,Final,Residential,26015,174976,307615,14.87
2009,7,VT,Final,Commercial,22677,175229,50115,12.94
2009,7,VT,Final,Industrial,10510,116116,225,9.05
2009,7,VT,Final,Transportation,0,0,0,0
2009,7,VT,Final,Other,,,,
2009,7,WA,Final,Residential,188523,2421062,2816319,7.79
2009,7,WA,Final,Commercial,167265,2449609,352992,6.83
2009,7,WA,Final,Industrial,89597,2018249,32785,4.44
2009,7,WA,Final,Transportation,7,127,4,5.51
2009,7,WA,Final,Other,,,,
2009,7,WI,Final,Residential,218158,1790725,2592949,12.18
2009,7,WI,Final,Commercial,196638,1992206,337452,9.87
2009,7,WI,Final,Industrial,138288,1965536,5157,7.04
2009,7,WI,Final,Transportation,0,0,0,0
2009,7,WI,Final,Other,,,,
2009,7,WV,Final,Residential,68286,864789,864543,7.9
2009,7,WV,Final,Commercial,43441,669578,136811,6.49
2009,7,WV,Final,Industrial,41817,820838,12217,5.09
2009,7,WV,Final,Transportation,10,184,1,5.43
2009,7,WV,Final,Other,,,,
2009,7,WY,Final,Residential,17850,194613,255220,9.17
2009,7,WY,Final,Commercial,25864,343404,59642,7.53
2009,7,WY,Final,Industrial,38688,763402,9316,5.07
2009,7,WY,Final,Transportation,0,0,0,0
2009,7,WY,Final,Other,,,,
2009,6,AK,Final,Residential,25240,142629,270029,17.7
2009,6,AK,Final,Commercial,33031,216666,47348,15.25
2009,6,AK,Final,Industrial,14771,111416,1555,13.26
2009,6,AK,Final,Transportation,0,0,0,0
2009,6,AK,Final,Other,,,,
2009,6,AL,Final,Residential,326560,2905742,2127822,11.24
2009,6,AL,Final,Commercial,216035,2062592,354697,10.47
2009,6,AL,Final,Industrial,160762,2313058,9393,6.95
2009,6,AL,Final,Transportation,0,0,0,0
2009,6,AL,Final,Other,,,,
2009,6,AR,Final,Residential,128632,1394660,1315212,9.22
2009,6,AR,Final,Commercial,79116,1047159,178251,7.56
2009,6,AR,Final,Industrial,73359,1240497,33510,5.91
2009,6,AR,Final,Transportation,4,31,2,12.9
2009,6,AR,Final,Other,,,,
2009,6,AZ,Final,Residential,350111,3105657,2533413,11.27
2009,6,AZ,Final,Commercial,253401,2586872,299442,9.8
2009,6,AZ,Final,Industrial,65386,915725,7281,7.14
2009,6,AZ,Final,Transportation,0,0,0,0
2009,6,AZ,Final,Other,,,,
2009,6,CA,Final,Residential,1054890,7141058,13096466,14.77
2009,6,CA,Final,Commercial,1583255,10663737,1824187,14.85
2009,6,CA,Final,Industrial,468756,4152206,77065,11.29
2009,6,CA,Final,Transportation,5875,71049,495,8.27
2009,6,CA,Final,Other,,,,
2009,6,CO,Final,Residential,131445,1323265,2111500,9.93
2009,6,CO,Final,Commercial,130354,1625250,349450,8.02
2009,6,CO,Final,Industrial,72052,1121129,15103,6.43
2009,6,CO,Final,Transportation,254,3251,1,7.81
2009,6,CO,Final,Other,,,,
2009,6,CT,Final,Residential,186533,891069,1449360,20.93
2009,6,CT,Final,Commercial,185828,1102776,143044,16.85
2009,6,CT,Final,Industrial,42983,280680,4836,15.31
2009,6,CT,Final,Transportation,1520,13371,2,11.37
2009,6,CT,Final,Other,,,,
2009,6,DC,Final,Residential,21613,152225,220184,14.2
2009,6,DC,Final,Commercial,109703,824344,26249,13.31
2009,6,DC,Final,Industrial,1773,23032,1,7.7
2009,6,DC,Final,Transportation,3197,29156,1,10.97
2009,6,DC,Final,Other,,,,
2009,6,DE,Final,Residential,46149,311761,393570,14.8
2009,6,DE,Final,Commercial,41999,353222,49094,11.89
2009,6,DE,Final,Industrial,20200,220953,1250,9.14
2009,6,DE,Final,Transportation,0,0,0,0
2009,6,DE,Final,Other,,,,
2009,6,FL,Final,Residential,1301757,10647832,8525447,12.23
2009,6,FL,Final,Commercial,867745,8212882,1128292,10.57
2009,6,FL,Final,Industrial,136511,1480812,20524,9.22
2009,6,FL,Final,Transportation,718,6975,25,10.29
2009,6,FL,Final,Other,,,,
2009,6,GA,Final,Residential,559191,5169730,4062865,10.82
2009,6,GA,Final,Commercial,390810,4234348,547770,9.23
2009,6,GA,Final,Industrial,172222,2475471,15807,6.96
2009,6,GA,Final,Transportation,1244,15485,1,8.03
2009,6,GA,Final,Other,,,,
2009,6,HI,Final,Residential,57924,260875,411758,22.2
2009,6,HI,Final,Commercial,57528,294110,60717,19.56
2009,6,HI,Final,Industrial,51036,318331,685,16.03
2009,6,HI,Final,Transportation,0,0,0,0
2009,6,HI,Final,Other,,,,
2009,6,IA,Final,Residential,111369,1020553,1321819,10.91
2009,6,IA,Final,Commercial,80790,1010047,215898,8
2009,6,IA,Final,Industrial,90532,1656085,7347,5.47
2009,6,IA,Final,Transportation,0,0,0,0
2009,6,IA,Final,Other,,,,
2009,6,ID,Final,Residential,44417,531896,658421,8.35
2009,6,ID,Final,Commercial,32422,465630,100077,6.96
2009,6,ID,Final,Industrial,46687,785733,27451,5.94
2009,6,ID,Final,Transportation,0,0,0,0
2009,6,ID,Final,Other,,,,
2009,6,IL,Final,Residential,463041,4063311,5069021,11.4
2009,6,IL,Final,Commercial,400765,4394984,574126,9.12
2009,6,IL,Final,Industrial,240901,3443122,5917,7
2009,6,IL,Final,Transportation,3294,36185,4,9.1
2009,6,IL,Final,Other,,,,
2009,6,IN,Final,Residential,260243,2661384,2730713,9.78
2009,6,IN,Final,Commercial,176515,2127391,341246,8.3
2009,6,IN,Final,Industrial,200447,3441916,18245,5.82
2009,6,IN,Final,Transportation,153,1652,1,9.26
2009,6,IN,Final,Other,,,,
2009,6,KS,Final,Residential,135463,1349836,1209517,10.04
2009,6,KS,Final,Commercial,119106,1435134,219609,8.3
2009,6,KS,Final,Industrial,56137,882088,23373,6.36
2009,6,KS,Final,Transportation,0,0,0,0
2009,6,KS,Final,Other,,,,
2009,6,KY,Final,Residential,187054,2210211,1925640,8.46
2009,6,KY,Final,Commercial,134784,1765776,293578,7.63
2009,6,KY,Final,Industrial,151050,2917128,6932,5.18
2009,6,KY,Final,Transportation,0,0,0,0
2009,6,KY,Final,Other,,,,
2009,6,LA,Final,Residential,207166,2710636,1950170,7.64
2009,6,LA,Final,Commercial,143419,2085560,270415,6.88
2009,6,LA,Final,Industrial,99758,2185803,18736,4.56
2009,6,LA,Final,Transportation,64,794,24,8.06
2009,6,LA,Final,Other,,,,
2009,6,MA,Final,Residential,244120,1385145,2655341,17.62
2009,6,MA,Final,Commercial,218493,1393686,374274,15.68
2009,6,MA,Final,Industrial,189393,1314670,16151,14.41
2009,6,MA,Final,Transportation,1486,26798,1,5.55
2009,6,MA,Final,Other,,,,
2009,6,MD,Final,Residential,325610,2051561,2188271,15.87
2009,6,MD,Final,Commercial,313404,2637420,242484,11.88
2009,6,MD,Final,Industrial,40911,440682,8748,9.28
2009,6,MD,Final,Transportation,3850,47239,5,8.15
2009,6,MD,Final,Other,,,,
2009,6,ME,Final,Residential,47074,302924,696770,15.54
2009,6,ME,Final,Commercial,38187,314190,88165,12.15
2009,6,ME,Final,Industrial,23196,240675,2867,9.64
2009,6,ME,Final,Transportation,0,0,0,0
2009,6,ME,Final,Other,,,,
2009,6,MI,Final,Residential,314879,2535829,4271874,12.42
2009,6,MI,Final,Commercial,316164,3275140,522036,9.65
2009,6,MI,Final,Industrial,171790,2306472,13728,7.45
2009,6,MI,Final,Transportation,43,373,1,11.53
2009,6,MI,Final,Other,,,,
2009,6,MN,Final,Residential,171829,1606366,2289644,10.7
2009,6,MN,Final,Commercial,155998,1858073,273358,8.4
2009,6,MN,Final,Industrial,100444,1486589,10723,6.76
2009,6,MN,Final,Transportation,139,1799,1,7.73
2009,6,MN,Final,Other,,,,
2009,6,MO,Final,Residential,300268,3029226,2685017,9.91
2009,6,MO,Final,Commercial,231776,2829614,368714,8.19
2009,6,MO,Final,Industrial,76508,1202501,9019,6.36
2009,6,MO,Final,Transportation,127,1483,1,8.56
2009,6,MO,Final,Other,,,,
2009,6,MS,Final,Residential,168432,1595533,1244174,10.56
2009,6,MS,Final,Commercial,112636,1193527,224178,9.44
2009,6,MS,Final,Industrial,85528,1243876,7607,6.88
2009,6,MS,Final,Transportation,0,0,0,0
2009,6,MS,Final,Other,,,,
2009,6,MT,Final,Residential,29509,310944,465407,9.49
2009,6,MT,Final,Commercial,33569,393940,100310,8.52
2009,6,MT,Final,Industrial,21219,395389,7486,5.37
2009,6,MT,Final,Transportation,0,0,0,0
2009,6,MT,Final,Other,,,,
2009,6,NC,Final,Residential,475960,4768979,4174070,9.98
2009,6,NC,Final,Commercial,329310,4162620,657011,7.91
2009,6,NC,Final,Industrial,138515,2324568,11462,5.96
2009,6,NC,Final,Transportation,39,582,1,6.7
2009,6,NC,Final,Other,,,,
2009,6,ND,Final,Residential,22756,256635,322204,8.87
2009,6,ND,Final,Commercial,24997,344608,57725,7.25
2009,6,ND,Final,Industrial,16228,290230,2606,5.59
2009,6,ND,Final,Transportation,0,0,0,0
2009,6,ND,Final,Other,,,,
2009,6,NE,Final,Residential,70107,708802,798571,9.89
2009,6,NE,Final,Commercial,63083,799702,153891,7.89
2009,6,NE,Final,Industrial,47966,800422,58501,5.99
2009,6,NE,Final,Transportation,0,0,0,0
2009,6,NE,Final,Other,,,,
2009,6,NH,Final,Residential,50226,302605,593700,16.6
2009,6,NH,Final,Commercial,51973,348480,92853,14.91
2009,6,NH,Final,Industrial,20473,144442,3204,14.17
2009,6,NH,Final,Transportation,0,0,0,0
2009,6,NH,Final,Other,,,,
2009,6,NJ,Final,Residential,380159,2266630,3426716,16.77
2009,6,NJ,Final,Commercial,523276,3424517,488275,15.28
2009,6,NJ,Final,Industrial,87145,704458,13883,12.37
2009,6,NJ,Final,Transportation,3888,24563,6,15.83
2009,6,NJ,Final,Other,,,,
2009,6,NM,Final,Residential,54933,532372,845338,10.32
2009,6,NM,Final,Commercial,68398,790135,136057,8.66
2009,6,NM,Final,Industrial,31532,537524,6899,5.87
2009,6,NM,Final,Transportation,0,0,0,0
2009,6,NM,Final,Other,,,,
2009,6,NV,Final,Residential,142184,1182662,1053666,12.02
2009,6,NV,Final,Commercial,81547,784066,153603,10.4
2009,6,NV,Final,Industrial,88946,1077790,3852,8.25
2009,6,NV,Final,Transportation,82,761,17,10.78
2009,6,NV,Final,Other,,,,
2009,6,NY,Final,Residential,645323,3544239,6909772,18.21
2009,6,NY,Final,Commercial,985930,6143499,1039448,16.05
2009,6,NY,Final,Industrial,93776,1139229,8632,8.23
2009,6,NY,Final,Transportation,31950,227709,23,14.03
2009,6,NY,Final,Other,,,,
2009,6,OH,Final,Residential,464945,4091132,4874873,11.36
2009,6,OH,Final,Commercial,396958,4160570,614139,9.54
2009,6,OH,Final,Industrial,286296,3939737,21092,7.27
2009,6,OH,Final,Transportation,333,2488,2,13.38
2009,6,OH,Final,Other,,,,
2009,6,OK,Final,Residential,182788,2213593,1642536,8.26
2009,6,OK,Final,Commercial,131000,1895232,267213,6.91
2009,6,OK,Final,Industrial,62382,1251817,17844,4.98
2009,6,OK,Final,Transportation,0,0,0,0
2009,6,OK,Final,Other,,,,
2009,6,OR,Final,Residential,111153,1242008,1621750,8.95
2009,6,OR,Final,Commercial,99044,1312220,235852,7.55
2009,6,OR,Final,Industrial,53812,984025,26389,5.47
2009,6,OR,Final,Transportation,126,1832,58,6.88
2009,6,OR,Final,Other,,,,
2009,6,PA,Final,Residential,472231,3797018,5235677,12.44
2009,6,PA,Final,Commercial,377881,3858328,679875,9.79
2009,6,PA,Final,Industrial,272686,3577954,27436,7.62
2009,6,PA,Final,Transportation,5280,73063,14,7.23
2009,6,PA,Final,Other,,,,
2009,6,RI,Final,Residential,34175,207818,427028,16.44
2009,6,RI,Final,Commercial,42226,293361,55996,14.39
2009,6,RI,Final,Industrial,10391,80526,1995,12.9
2009,6,RI,Final,Transportation,0,0,0,0
2009,6,RI,Final,Other,,,,
2009,6,SC,Final,Residential,285092,2690086,2084392,10.6
2009,6,SC,Final,Commercial,179599,2010323,345494,8.93
2009,6,SC,Final,Industrial,134196,2275131,4517,5.9
2009,6,SC,Final,Transportation,0,0,0,0
2009,6,SC,Final,Other,,,,
2009,6,SD,Final,Residential,27226,293467,365434,9.28
2009,6,SD,Final,Commercial,25388,343429,65563,7.39
2009,6,SD,Final,Industrial,10953,192064,3441,5.7
2009,6,SD,Final,Transportation,0,0,0,0
2009,6,SD,Final,Other,,,,
2009,6,TN,Final,Residential,304375,3213878,2693500,9.47
2009,6,TN,Final,Commercial,238959,2478499,458161,9.64
2009,6,TN,Final,Industrial,147990,2097910,2048,7.05
2009,6,TN,Final,Transportation,16,152,1,10.53
2009,6,TN,Final,Other,,,,
2009,6,TX,Final,Residential,1623077,12820217,9499911,12.66
2009,6,TX,Final,Commercial,1074969,10682228,1425040,10.06
2009,6,TX,Final,Industrial,540426,8017142,132113,6.74
2009,6,TX,Final,Transportation,610,6203,2,9.83
2009,6,TX,Final,Other,,,,
2009,6,UT,Final,Residential,56806,628469,930476,9.04
2009,6,UT,Final,Commercial,64571,824523,118057,7.83
2009,6,UT,Final,Industrial,38645,678148,9568,5.7
2009,6,UT,Final,Transportation,224,2478,8,9.04
2009,6,UT,Final,Other,,,,
2009,6,VA,Final,Residential,416079,3729437,3184437,11.16
2009,6,VA,Final,Commercial,351641,4254031,407785,8.27
2009,6,VA,Final,Industrial,98060,1399173,5311,7.01
2009,6,VA,Final,Transportation,1466,16870,1,8.69
2009,6,VA,Final,Other,,,,
2009,6,VT,Final,Residential,23027,152415,308150,15.11
2009,6,VT,Final,Commercial,20997,161279,50020,13.02
2009,6,VT,Final,Industrial,10653,116905,225,9.11
2009,6,VT,Final,Transportation,0,0,0,0
2009,6,VT,Final,Other,,,,
2009,6,WA,Final,Residential,184795,2361719,2800422,7.82
2009,6,WA,Final,Commercial,167901,2441920,349774,6.88
2009,6,WA,Final,Industrial,78189,1927790,32665,4.06
2009,6,WA,Final,Transportation,7,114,4,6.14
2009,6,WA,Final,Other,,,,
2009,6,WI,Final,Residential,207874,1643094,2585038,12.65
2009,6,WI,Final,Commercial,188618,1905694,335919,9.9
2009,6,WI,Final,Industrial,134566,1888388,5152,7.13
2009,6,WI,Final,Transportation,0,0,0,0
2009,6,WI,Final,Other,,,,
2009,6,WV,Final,Residential,61456,771337,864230,7.97
2009,6,WV,Final,Commercial,43900,668214,136727,6.57
2009,6,WV,Final,Industrial,45597,838374,12212,5.44
2009,6,WV,Final,Transportation,10,156,1,6.41
2009,6,WV,Final,Other,,,,
2009,6,WY,Final,Residential,15278,164716,254964,9.28
2009,6,WY,Final,Commercial,25239,340530,59508,7.41
2009,6,WY,Final,Industrial,39032,800805,9299,4.87
2009,6,WY,Final,Transportation,0,0,0,0
2009,6,WY,Final,Other,,,,
2009,5,AK,Final,Residential,26705,151623,269394,17.61
2009,5,AK,Final,Commercial,33350,223246,47381,14.94
2009,5,AK,Final,Industrial,13439,106901,1227,12.57
2009,5,AK,Final,Transportation,0,0,0,0
2009,5,AK,Final,Other,,,,
2009,5,AL,Final,Residential,238256,2248913,2125917,10.59
2009,5,AL,Final,Commercial,181251,1856418,354324,9.76
2009,5,AL,Final,Industrial,141722,2411661,9291,5.88
2009,5,AL,Final,Transportation,0,0,0,0
2009,5,AL,Final,Other,,,,
2009,5,AR,Final,Residential,98436,1066979,1312830,9.23
2009,5,AR,Final,Commercial,65088,906291,177532,7.18
2009,5,AR,Final,Industrial,62437,1117441,29295,5.59
2009,5,AR,Final,Transportation,3,25,2,12
2009,5,AR,Final,Other,,,,
2009,5,AZ,Final,Residential,313203,2764783,2537211,11.33
2009,5,AZ,Final,Commercial,258331,2650117,299521,9.75
2009,5,AZ,Final,Industrial,66519,938327,7278,7.09
2009,5,AZ,Final,Transportation,0,0,0,0
2009,5,AZ,Final,Other,,,,
2009,5,CA,Final,Residential,947855,6314641,12746430,15.01
2009,5,CA,Final,Commercial,1264794,9573391,1770210,13.21
2009,5,CA,Final,Industrial,396040,3913463,76983,10.12
2009,5,CA,Final,Transportation,5466,70332,496,7.77
2009,5,CA,Final,Other,,,,
2009,5,CO,Final,Residential,122168,1262182,2109029,9.68
2009,5,CO,Final,Commercial,129898,1650515,349607,7.87
2009,5,CO,Final,Industrial,68472,1130926,15034,6.05
2009,5,CO,Final,Transportation,246,3336,1,7.37
2009,5,CO,Final,Other,,,,
2009,5,CT,Final,Residential,179390,852884,1449250,21.03
2009,5,CT,Final,Commercial,171848,1019029,145765,16.86
2009,5,CT,Final,Industrial,46456,319163,4791,14.56
2009,5,CT,Final,Transportation,1537,13273,2,11.58
2009,5,CT,Final,Other,,,,
2009,5,DC,Final,Residential,15789,121425,220757,13.0
2009,5,DC,Final,Commercial,100555,754690,26267,13.32
2009,5,DC,Final,Industrial,1639,21271,1,7.71
2009,5,DC,Final,Transportation,4739,25036,1,18.93
2009,5,DC,Final,Other,,,,
2009,5,DE,Final,Residential,39504,269003,393367,14.69
2009,5,DE,Final,Commercial,39897,316019,49049,12.62
2009,5,DE,Final,Industrial,20543,218092,1246,9.42
2009,5,DE,Final,Transportation,0,0,0,0
2009,5,DE,Final,Other,,,,
2009,5,FL,Final,Residential,1078703,8799243,8480867,12.26
2009,5,FL,Final,Commercial,814807,7590289,1123877,10.73
2009,5,FL,Final,Industrial,136829,1476174,20692,9.27
2009,5,FL,Final,Transportation,711,6728,25,10.57
2009,5,FL,Final,Other,,,,
2009,5,GA,Final,Residential,382883,3806077,4059760,10.06
2009,5,GA,Final,Commercial,334855,3846464,546737,8.71
2009,5,GA,Final,Industrial,143679,2453207,15585,5.86
2009,5,GA,Final,Transportation,938,13888,1,6.75
2009,5,GA,Final,Other,,,,
2009,5,HI,Final,Residential,55268,250752,412482,22.04
2009,5,HI,Final,Commercial,56119,287551,60908,19.52
2009,5,HI,Final,Industrial,48789,308512,685,15.81
2009,5,HI,Final,Transportation,0,0,0,0
2009,5,HI,Final,Other,,,,
2009,5,IA,Final,Residential,90569,881626,1323032,10.27
2009,5,IA,Final,Commercial,65170,879862,216116,7.41
2009,5,IA,Final,Industrial,72327,1471021,6093,4.92
2009,5,IA,Final,Transportation,0,0,0,0
2009,5,IA,Final,Other,,,,
2009,5,ID,Final,Residential,42449,574473,658667,7.39
2009,5,ID,Final,Commercial,29859,477279,100195,6.26
2009,5,ID,Final,Industrial,38510,790252,26354,4.87
2009,5,ID,Final,Transportation,0,0,0,0
2009,5,ID,Final,Other,,,,
2009,5,IL,Final,Residential,353851,2910315,5074669,12.16
2009,5,IL,Final,Commercial,361348,3950694,577806,9.15
2009,5,IL,Final,Industrial,232559,3385388,5887,6.87
2009,5,IL,Final,Transportation,3492,40385,4,8.65
